Date,Close,High,Low,Open,Volume
2021-04-21,389.6635437011719,389.8695822374006,385.252449845648,385.3929527509193,66793000
2021-04-22,386.104736328125,390.32851244037596,385.03710277731346,389.4950123134233,97582800
2021-04-23,390.2910461425781,391.7052211795834,386.59175516511834,386.6666652858134,73209200
2021-04-26,391.1058349609375,391.67713539485504,390.35661941365066,390.94664023299106,52182400
2021-04-27,391.0215148925781,391.6021897569146,389.87894270910715,391.40549711447903,51303100
2021-04-28,390.90911865234375,392.41695260927986,390.44085185266897,391.2931008577655,51238900
2021-04-29,393.40032958984375,394.0184452393067,390.01008229066707,393.6438374889247,78544300
2021-04-30,390.8154602050781,391.9767813050414,389.9163959508624,391.1245322985736,85527000
2021-05-03,391.658447265625,393.19434783827893,391.1620854940014,392.8103655499296,68128300
2021-05-04,389.2421875,390.1600009463546,385.54289600428126,389.66363915758245,101591200
2021-05-05,389.3638916015625,391.12457955682845,388.8019656570056,390.8904461283248,60162200
2021-05-06,392.4731140136719,392.6042138461358,387.42518455873727,389.43872593587236,74321400
2021-05-07,395.3296203613281,395.9852054159455,392.55748847526587,393.24116839903866,67733800
2021-05-10,391.4149169921875,395.91026755105577,391.29316303200807,395.6855085973349,81852400
2021-05-11,387.9216003417969,388.91432373758846,384.03499135856697,386.882061695176,116888000
2021-05-12,379.68017578125,386.4044816854546,378.3596596779323,385.1308094211373,134811000
2021-05-13,384.2410888671875,386.1797207054135,381.18797951311626,381.2348233518727,106394000
2021-05-14,390.14117431640625,390.9934233653557,386.9569656309203,386.98506049711693,82201600
2021-05-17,389.1484680175781,389.96327633452273,387.1255518204116,389.02674264587563,65129200
2021-05-18,385.7956237792969,389.65413734142436,385.6364005040264,389.410629478329,59810200
2021-05-19,384.7842102050781,384.96215388896104,379.6051801496055,381.09429383699194,106467100
2021-05-20,388.9236755371094,390.18800162389465,385.5428029314172,385.66452829262204,78022200
2021-05-21,388.60528564453125,391.6583945728601,388.1463932893185,390.4127887790832,76578700
2021-05-24,392.5667724609375,393.6437803046068,390.60939223161563,390.8529000953224,51376700
2021-05-25,391.69580078125,394.00903989913496,391.1151545265216,393.6531525608854,57451400
2021-05-26,392.4731140136719,392.9788215426924,391.24625737352625,392.28579587502594,43088600
2021-05-27,392.67926025390625,394.01849671232554,392.3982829688595,393.5034145608544,56707700
2021-05-28,393.3816223144531,394.514820085861,393.14748889006984,394.25259179378133,58520200
2021-06-01,393.03515625,395.89157293552637,392.59498421648266,395.75109858030675,54216600
2021-06-02,393.6532287597656,394.49613202119497,392.67925421266847,393.690698113344,49097100
2021-06-03,392.1922607421875,393.33483315522676,389.86030065702096,391.3306656259086,58138800
2021-06-04,395.7791442871094,396.07884192817824,392.25776845640075,394.046551239309,55938800
2021-06-07,395.39520263671875,395.94775414250097,394.4586688477843,395.769810436144,51555000
2021-06-08,395.4794616699219,396.3504311779216,393.6438635649378,396.2567720889371,47134300
2021-06-09,394.88946533203125,396.3972995901698,394.66470636912584,396.32236088203933,48436300
2021-06-10,396.7250061035156,397.68028871902106,394.79574906929327,396.11626494663284,51020100
2021-06-11,397.3805236816406,397.49290312775685,395.98509792447425,397.27751871627873,45570800
2021-06-14,398.27032470703125,398.3733296938015,396.2474085142983,397.4929857419434,42358500
2021-06-15,397.5398254394531,398.4576101510953,396.6594814967525,398.42016938215374,51508500
2021-06-16,395.32025146484375,397.9050937866466,393.2692688260236,397.68033483022623,80386100
2021-06-17,395.1892395019531,396.17258873575946,392.70743020364534,394.90829074393656,90949700
2021-06-18,389.8578796386719,392.592083637559,389.6511670033553,391.896790534333,118676300
2021-06-21,395.43902587890625,395.62695686561256,390.8068166664467,391.6242619775581,72822000
2021-06-22,397.5531311035156,398.389386740263,394.70615149146886,395.4296600028668,57700300
2021-06-23,397.073974609375,398.4363740041373,396.98941426136173,397.62833378473624,49445400
2021-06-24,399.4229736328125,399.84577537805154,398.97195643031233,399.225666151701,45110300
2021-06-25,400.8417663574219,401.292783582141,399.84579507613284,400.1746600103502,58129500
2021-06-28,401.64984130859375,401.81896201755063,400.1652895173382,401.3679734603322,53159600
2021-06-29,401.8659362792969,402.6739765145748,401.33035872377803,402.0350569786464,35970500
2021-06-30,402.2041931152344,402.8807046128434,401.3773425432404,401.40552932754713,64827900
2021-07-01,404.4310302734375,404.5907744987678,402.8994814377987,402.96526015847866,53441000
2021-07-02,407.5222473144531,407.8792989685119,404.5155237085029,405.5960838218622,57697700
2021-07-06,406.77996826171875,407.79474969280744,404.03635942053677,407.5786319294247,68710400
2021-07-07,408.2175598144531,408.4994562952336,405.44576413602323,407.46589321419077,63549500
2021-07-08,404.8914489746094,405.65252080916207,401.69679389092374,402.88069615544833,97595200
2021-07-09,409.2135314941406,409.5142096043328,404.69406938658494,406.4041438797797,76238600
2021-07-12,410.67926025390625,410.932969928919,408.6967233042694,409.12893012292545,52889600
2021-07-13,409.279296875,411.39339138063787,409.0162107057125,409.89002955289146,52911300
2021-07-14,409.8900451660156,411.46859091611077,408.64039298286,410.9799818157925,64130400
2021-07-15,408.49005126953125,409.22293624099797,406.5826693133908,408.54642483085615,55126400
2021-07-16,405.2860107421875,409.7209124013847,404.89139582198015,409.67394399277407,75874700
2021-07-19,399.3008728027344,405.3518848466875,396.48207944092695,400.44718325017266,147987000
2021-07-20,405.0229797363281,406.3008475109484,399.16927577919,399.96793955404695,99608200
2021-07-21,408.3020935058594,408.4430560741701,404.9759389088471,406.22559100192103,64724400
2021-07-22,409.1571960449219,409.40150061648984,407.4941184807939,408.4806845710952,47878500
2021-07-23,413.36651611328125,413.70475744119284,410.4067897970973,411.09267760344227,63766600
2021-07-26,414.3813171386719,414.3907222902915,412.727644885463,412.7746132950754,43719200
2021-07-27,412.4927673339844,413.3665862535988,409.65516412190027,413.3383994714901,67397100
2021-07-28,412.3236389160156,413.70484865800637,410.8954607595387,413.1223026819993,52472400
2021-07-29,414.0337219238281,415.1142535469897,413.24446329453843,413.25386844732344,47435300
2021-07-30,412.0229187011719,413.47928339111706,411.32759703614965,411.4591544529141,68951200
2021-08-02,411.1584777832031,414.2967300777739,410.80142613559934,413.7423709785831,58783300
2021-08-03,414.50347900390625,414.6256312808162,409.7585225535521,411.9571775152014,58053900
2021-08-04,412.4645690917969,414.47529306625523,412.22966968933605,413.2162357099742,46732200
2021-08-05,415.0766296386719,415.1611899786431,413.31018162796113,413.6296413592664,38969700
2021-08-06,415.7625732421875,416.1854036729654,415.1142485412592,415.39614505319315,46930000
2021-08-09,415.42431640625,416.0538307784521,414.6538394461939,415.7343710161899,41222600
2021-08-10,415.9410705566406,416.6551739287781,415.1894039248862,415.87529184094507,43339300
2021-08-11,416.9746398925781,417.0686053915082,415.88470318832685,417.012231826999,44034300
2021-08-12,418.22430419921875,418.36526678880125,415.9223071173895,416.8243128497932,38909400
2021-08-13,418.98541259765625,419.0041942286406,418.18674883001233,418.67532930381714,39470300
2021-08-16,419.971923828125,420.1034525763225,416.11956808546233,417.6793034807547,73740000
2021-08-17,417.2189636230469,418.08337743473044,414.2216447172126,417.40686595529536,92673900
2021-08-18,412.6524353027344,417.77325329801437,412.4081594440344,416.2041128102062,89351900
2021-08-19,413.2913818359375,414.49409427742756,409.7772960279677,409.9182299315039,92812200
2021-08-20,416.5799865722656,416.9088514737455,413.15046099796143,413.6390701113293,72008700
2021-08-23,420.2444152832031,421.1558260664564,416.65514571004115,418.2712546656788,54973000
2021-08-24,420.9115295410156,421.44710704404645,420.3947623411215,420.9115295410156,38744700
2021-08-25,421.7947082519531,422.31147539633605,420.723553360955,421.0994152924039,40529700
2021-08-26,419.30487060546875,421.7478016384588,419.2109051024509,421.512902218037,57829600
2021-08-27,423.0538024902344,423.4296357803634,420.0564839720999,420.11285753190714,77235100
2021-08-30,424.914306640625,425.7035653205543,423.48609968949273,423.7304042836071,48357400
2021-08-31,424.2846984863281,425.1585173900656,423.68337092085335,424.8202760109067,59300200
2021-09-01,424.5102233886719,425.7410940643304,424.2753239669928,425.22432680633483,48721400
2021-09-02,425.8162536621094,426.62429386298294,424.61356983864454,425.93840594229823,42501000
2021-09-03,425.7128601074219,426.2296559823971,424.27527695301467,424.6793257059568,47170500
2021-09-07,424.19085693359375,425.4593198245582,423.51434530336286,425.36535430036594,51671500
2021-09-08,423.6739807128906,424.3880841041836,421.74778832170443,423.65519908257835,56181900
2021-09-09,421.860595703125,425.2337480854494,421.61629111955517,423.4767049325357,57970400
2021-09-10,418.534423828125,424.21897874285884,418.41227153281125,423.7961769601356,89948200
2021-09-13,419.6055603027344,421.8042443220271,417.28475265947947,421.5411580929,83738600
2021-09-14,417.3411560058594,421.25926266690806,416.44852665062126,421.05255000960284,78197100
2021-09-15,420.8269958496094,421.32498145214555,416.6551800315069,417.7638983655694,78792200
2021-09-16,420.15985107421875,421.2779457838027,417.2000958380673,420.30078497254937,77786700
2021-09-17,416.06707763671875,419.8092317575897,415.70888206973706,419.38507550677497,118425000
2021-09-20,409.1295166015625,411.50487801227933,404.2467861081484,409.9213037384681,166445500
2021-09-21,408.7430114746094,412.7773715752907,408.21515342525714,411.4765682514919,92526100
2021-09-22,412.730224609375,414.7756961285755,408.85612048010717,411.0241068459511,102350100
2021-09-23,417.7449645996094,419.35684482939774,414.3704409554604,414.6060929318038,76396000
2021-09-24,418.4330139160156,419.1494050182944,415.8879614592612,416.10477159971555,62094800
2021-09-27,417.23590087890625,418.56495246869713,416.5383515953073,417.3961280845496,61371100
2021-09-28,408.8277893066406,414.78507653224716,408.0925564935255,414.4551581029808,130436300
2021-09-29,409.5159606933594,411.95731138665417,408.95039027329,410.2134812439846,82329200
2021-09-30,404.51068115234375,411.702753721443,404.1713274228365,410.995797948249,140506000
2021-10-01,409.3179931640625,411.0052691446982,402.7103321875053,406.24511136235,129240100
2021-10-04,404.0393981933594,409.0540495415791,401.89022491627236,408.1491541596147,128570000
2021-10-05,408.24346923828125,410.4962870615469,404.7464021380248,405.54759580480123,90682500
2021-10-06,409.94012451171875,410.147499377374,403.00254494453645,404.63323802045085,113032200
2021-10-07,413.484375,416.33104043427755,413.0507834308566,413.22988122887205,72437500
2021-10-08,412.730224609375,414.64374599907245,412.0986935121197,414.25727336121037,74557400
2021-10-11,409.7422180175781,414.99255076639076,409.6762285626982,412.0704606111341,65233300
2021-10-12,408.7335205078125,411.07119781225964,407.9417335416535,410.66588343067275,71181200
2021-10-13,410.2039794921875,411.0240435236582,406.7729026943179,409.760952757633,72974000
2021-10-14,417.1039733886719,417.25479409651945,413.4089379616776,413.8802418864106,70236800
2021-10-15,420.280517578125,420.6481484124566,418.602676915053,419.22480148892544,66260200
2021-10-18,421.5248107910156,421.86413581254226,417.8297753264415,418.48961233422193,62213200
2021-10-19,424.77679443359375,424.84275511760603,422.54278977547085,423.1555078607133,46996800
2021-10-20,426.4452209472656,426.74686236318604,425.1255757102496,425.23868404969255,49571600
2021-10-21,427.5575256347656,427.7837423318143,425.40838071447007,425.8419723058504,41305400
2021-10-22,427.11444091796875,428.5755002648435,425.1632358718283,427.123876201105,58845100
2021-10-25,429.405029296875,429.7349478242848,426.4264135641018,428.2079275863371,45214500
2021-10-26,429.79144287109375,432.17623944578014,429.4144055056858,430.9602960997976,56075100
2021-10-27,427.8873291015625,430.9225269572709,427.81190437875426,430.2532835643899,72438000
2021-10-28,432.0160217285156,432.0914176968122,429.31074189544364,429.3201484126634,51437900
2021-10-29,432.8926086425781,433.18481474342184,429.41438374816806,429.7065898490118,70162400
2021-11-01,433.63726806640625,434.2593926199993,431.9028732955281,433.88232651519985,48433600
2021-11-02,435.3904724121094,435.7015490489351,433.674919567,433.8068984471329,48908400
2021-11-03,438.0487060546875,438.4540205123054,434.38194783725373,434.824974662078,52509800
2021-11-04,440.1130065917969,440.19783784094693,438.303186978276,438.6519472579283,52847100
2021-11-05,441.6400146484375,443.63833850613855,440.1224299556743,442.34697047164906,66390600
2021-11-08,442.0170593261719,443.24246669971006,441.3289740571507,442.7428857270056,50405200
2021-11-09,440.5560302734375,442.6203436197412,439.1421185987696,442.38469167396323,51149100
2021-11-10,437.0118408203125,440.5560554928544,435.52253309482785,438.85934412646145,69429700
2021-11-11,437.1532287597656,438.5860110906729,437.13438695871474,438.51058635425227,34848500
2021-11-12,440.4523620605469,441.00849724307704,437.4737177867428,438.42576092547034,53466700
2021-11-15,440.6031188964844,441.9039221504196,439.47200689409635,441.74369494731434,46980500
2021-11-16,442.3470458984375,443.48759343318955,440.26389043867465,440.3392864155867,48857500
2021-11-17,441.2724609375,442.2621876920173,440.6503362929629,442.08308989588795,47858300
2021-11-18,442.7712097167969,443.0351387724861,439.57575519666824,442.30931229475857,50625600
2021-11-19,441.9793701171875,443.9117045350223,441.61173927995986,442.65802009464244,57315600
2021-11-22,440.73516845703125,446.3625385887317,440.52779357509166,443.86463348771593,72762000
2021-11-23,441.3194885253906,442.1772649593686,437.7941450351035,440.40515793234624,73206500
2021-11-24,442.4977722167969,442.6203158234828,438.49168939015044,439.3117535073813,61858800
2021-11-26,432.628662109375,437.2757112190327,431.49752135014876,435.80524549170127,112669600
2021-11-29,437.93560791015625,439.78311122075047,435.23032801383044,437.4360269059508,86268800
2021-11-30,429.4144287109375,437.39831833000216,429.1693414654298,435.48482555019865,148559600
2021-12-01,424.64483642578125,438.00160231739363,424.4468968317913,435.14550168253277,131939200
2021-12-02,431.1487731933594,432.72294077139185,424.46568778929884,424.86159569596447,127637800
2021-12-03,427.39727783203125,433.8823958863184,423.15554236979483,432.81727314488893,137331600
2021-12-06,432.4590148925781,434.34423038043997,427.5291660360214,429.9516748417892,98977500
2021-12-07,441.40435791015625,441.9699283158001,432.3270406361957,437.7564705046071,95484700
2021-12-08,442.5732116699219,443.02567377766377,440.03759434211855,441.80029512259415,72238800
2021-12-09,439.5850830078125,442.6768349468973,439.3871434559667,441.28176527012516,61272600
2021-12-10,443.72320556640625,443.87402627279704,439.7359928119884,442.2998872884148,77159800
2021-12-13,439.7925109863281,443.55350675639556,439.50971139770047,443.2047464865836,87724700
2021-12-14,436.7666931152344,439.010104059482,433.8351969554868,436.5121993902541,97264100
2021-12-15,443.59124755859375,443.836306031787,434.29711945911913,436.8233302887185,116899300
2021-12-16,439.67950439453125,445.73103152560145,438.1241782124583,445.44826063764964,116568600
2021-12-17,434.9999694824219,439.60659254948297,433.28785760056076,436.58910721798844,135511600
2021-12-20,430.3743896484375,430.771659603725,426.742062864258,429.90142998069797,107134800
2021-12-21,438.0174255371094,438.1593076705926,431.6324697258457,433.80807275170514,69806300
2021-12-22,442.39697265625,442.51047834655805,437.5633103180938,437.7619741432972,58890200
2021-12-23,445.1496887207031,446.65369714760357,443.29569472408735,443.3997320049562,56439700
2021-12-27,451.4495544433594,451.496838871976,446.4834770173635,446.5307614459802,56808600
2021-12-28,451.08056640625,452.91565229770765,450.3143740241347,451.8846036460607,47274600
2021-12-29,451.6575927734375,452.67917299508804,450.1819608604042,451.18463308676866,54503000
2021-12-30,450.4090270996094,453.0954349828374,449.9455357877482,452.08329420204046,55329000
2021-12-31,449.27392578125,451.0711670903944,448.9996299056418,449.91717299196114,65237400
2022-01-03,451.8751525878906,452.0075951613326,448.22391752702976,450.5414027577386,72668200
2022-01-04,451.7237854003906,454.02239141771696,449.86032307936296,453.3034834561525,71178700
2022-01-05,443.0497741699219,452.1306070232727,442.9551764477384,451.3549461154086,104538900
2022-01-06,442.63348388671875,445.35773611614786,440.259217182971,442.5861994681221,86858900
2022-01-07,440.88360595703125,443.82543054400713,439.5214795995845,442.6430311967215,85111600
2022-01-10,440.3349304199219,440.5524733976893,431.90678546000674,437.6768993282456,119362000
2022-01-11,444.3456115722656,444.44020928004124,437.0620210810528,440.0700665321806,74303100
2022-01-12,445.546875,447.6090009052354,443.57937566041676,446.0860559009308,67605400
2022-01-13,439.4079284667969,447.30636106377136,438.3768798065865,446.65367438215316,91173100
2022-01-14,439.5876770019531,439.9376625709824,435.0283384384738,436.248582581367,95890900
2022-01-18,431.802734375,435.0850758226512,430.68655641963403,434.8769724015517,109709100
2022-01-19,427.31903076171875,434.7539423770613,427.04470609026635,433.3540003306805,109357600
2022-01-20,422.5895080566406,433.93107285742065,420.46118932552156,429.21094410901105,122379700
2022-01-21,414.2937316894531,423.8285852162134,414.26535526607927,421.4637870445088,202271200
2022-01-24,416.0531311035156,416.5639355956219,398.0050040098035,408.6655038635692,251783900
2022-01-25,410.9735412597656,415.93961736525426,404.04940536170756,409.6397916416603,167997300
2022-01-26,409.9425964355469,420.02610174271774,405.66702183195844,416.8856420829711,186391100
2022-01-27,407.9183044433594,417.7085767658078,406.2251293704537,414.55867762115867,149878300
2022-01-28,418.0491027832031,418.0963872077387,404.68325664580124,409.28041120998864,164457400
2022-01-31,425.57867431640625,425.9286599361847,416.024880950767,417.3775389985712,152251400
2022-02-01,428.4542236328125,429.0974419265007,422.7692385378579,426.3069680203135,123155400
2022-02-02,432.6162109375,433.3445584287272,428.5487405020681,430.8662544052309,117361000
2022-02-03,422.4476318359375,428.4731341093042,421.60574966980835,426.5623872138765,118024400
2022-02-04,424.43408203125,428.2934208063521,419.8274299173056,422.21116548081926,118454400
2022-02-07,423.0718994140625,426.60016012871563,421.738149661157,425.2002179600923,84472900
2022-02-08,426.55291748046875,427.4799289301471,421.1422570922283,422.5706046938253,81012000
2022-02-09,432.79595947265625,433.1175685965065,430.4027846055387,430.6014195917351,92589900
2022-02-10,425.0205078125,432.95675649430774,423.0151633217596,426.9312545906798,140103700
2022-02-11,416.6396484375,427.18664391321806,415.20186134997584,425.1056385655254,153214600
2022-02-14,415.27752685546875,417.7180150863629,411.7965503726483,416.1288774138365,123006300
2022-02-15,421.97467041015625,422.144928982225,419.21257292774663,419.73284594307296,88482700
2022-02-16,422.4476318359375,423.82866614912444,418.03964373808554,419.92201420472077,84863600
2022-02-17,413.4234924316406,422.419194331439,412.81811908253826,419.2503588609792,102259100
2022-02-18,410.7465515136719,414.9369671200802,408.46688251728386,413.6788782748005,132642900
2022-02-22,406.3385314941406,411.94782561282733,402.829150358408,408.53307104090925,124391800
2022-02-23,399.13067626953125,409.8290216743736,398.5631188932216,409.26146429806397,132578000
2022-02-24,405.13726806640625,405.57241177540527,388.43235684105287,388.79178196515704,213942900
2022-02-25,414.0762939453125,414.1614232429993,404.72113549256585,406.37649474877213,121804500
2022-02-28,413.01678466796875,414.5018850268596,407.40748965693734,408.665549734316,145615000
2022-03-01,406.7264404296875,413.5276033325065,404.0116274603765,411.5127903599292,137785900
2022-03-02,414.2086486816406,415.9396684351106,408.2304313077541,408.9871552603508,117726500
2022-03-03,412.1465148925781,417.2544736461627,410.3398054569245,416.6491002687027,105501700
2022-03-04,408.7979736328125,409.9330595198553,404.7399715837537,408.40067480868873,113978200
2022-03-07,396.7469482421875,408.92092572544067,396.6807269592001,408.2114862090071,137896600
2022-03-08,393.7389221191406,404.106189919639,392.67002865476115,396.92666565064377,164772700
2022-03-09,404.29541015625,406.28184664972684,399.9536436179305,402.1481835320033,116990800
2022-03-10,402.46978759765625,403.3683936870223,397.7023458467199,399.6698454526476,93972700
2022-03-11,397.3523864746094,405.581868290295,396.84158189370584,404.96702642713234,95636300
2022-03-14,394.4483642578125,401.5900437184911,393.3038099407346,398.12800434178155,95729200
2022-03-15,403.1225891113281,403.7563391099031,395.79171183893516,397.0686802700622,106219100
2022-03-16,412.0614013671875,412.118154221395,401.82654660662627,406.64130172019,144954800
2022-03-17,417.2166442871094,417.2166442871094,409.7627953751919,410.1411573323763,102676900
2022-03-18,421.786376953125,422.10898522065065,414.8597246560477,415.59983278904184,106345500
2022-03-21,421.6630554199219,423.6271696352851,418.14277109962075,421.61559514188474,88349800
2022-03-22,426.5970764160156,427.53643659552324,423.05782555472354,423.05782555472354,74650400
2022-03-23,421.1031799316406,425.55332638564335,421.0177861842086,424.0541434470879,79426100
2022-03-24,427.4510803222656,427.46057816954954,422.01414188925315,423.1337875083992,64736900
2022-03-25,429.5384826660156,429.81365956339374,425.4963387684246,428.0867312454061,77101300
2022-03-28,432.5938415527344,432.5938415527344,427.0430166243515,428.9407325686296,68529800
2022-03-29,437.9454345703125,438.43885930354094,433.79892940016117,436.49368286841064,86581500
2022-03-30,435.2411804199219,437.6133254430153,433.1252166348571,436.79729249751,79666900
2022-03-31,428.5422668457031,435.29813157975457,428.086804553789,434.47262970310084,121699900
2022-04-01,429.75677490234375,430.2691373695996,426.1700928473133,430.1268144620285,89048800
2022-04-04,433.4382629394531,433.5426523625932,429.13046906348876,429.9559707763532,59601000
2022-04-05,427.9634704589844,434.4156939980702,426.81536025846015,431.93918824030493,74214500
2022-04-06,423.68408203125,425.9708333848193,420.790076589019,424.0351838301639,106898000
2022-04-07,425.8190002441406,427.640820370861,420.8469935201735,422.8016387112071,78097200
2022-04-08,424.6803894042969,427.58389261830564,423.13374620427055,425.05992681953586,79272700
2022-04-11,417.421630859375,422.24181683640415,416.9187372695067,421.397319303444,89770500
2022-04-12,415.8749694824219,422.95344185969435,414.3188285059621,420.4199783284058,84363600
2022-04-13,420.63824462890625,421.3973194587367,415.44799012468565,415.62827546421886,74070400
2022-04-14,415.4005432128906,421.98561991128474,415.29615377751963,420.86594548757074,97869500
2022-04-18,415.5713806152344,417.2603468643932,413.33206045568215,414.4707017512987,66002500
2022-04-19,422.2797546386719,423.00086699763705,415.29614499530715,415.4669324784689,77821000
2022-04-20,421.9665832519531,424.6803318691113,420.79950658212863,424.06358003329865,65224400
2022-04-21,415.6567077636719,426.9955717535205,414.745812247252,425.6007494204808,85417300
2022-04-22,404.25146484375,415.6756941570096,403.68214426024474,414.5655465281797,132471800
2022-04-25,406.59515380859375,406.7659413001945,397.4196841407292,402.00268452995533,119647700
2022-04-26,394.81982421875,404.251475165839,394.79135963669034,404.05219413457274,103996300
2022-04-27,395.92999267578125,401.2910638857322,393.78559314865083,395.9015280922262,122030000
2022-04-28,405.9309387207031,407.66736507678297,396.24310664725425,400.69325298442976,105449100
2022-04-29,390.92950439453125,404.0901605040377,390.17989845051727,401.9267653758565,145491100
2022-05-02,393.2826232910156,394.64898095046954,384.3064069254944,390.9958723325801,158312500
2022-05-03,395.0855712890625,397.5051480510368,392.22000106999343,393.7856402232334,100028200
2022-05-04,407.11700439453125,407.68632497643506,392.5520285453258,395.7496753190645,144247900
2022-05-05,392.6469421386719,403.26466589369136,388.5004371483432,402.83766819412307,172929100
2022-05-06,390.3032531738281,393.5862938041911,384.9801735986201,390.07553651597715,151770800
2022-05-09,377.80682373046875,385.6254048215441,376.222218040834,384.3824030885751,155586100
2022-05-10,378.6797180175781,385.3122258608909,374.6281049717166,383.80354518634044,132497200
2022-05-11,372.6639709472656,383.37658562932586,371.9143650365518,377.71190234105785,142361000
2022-05-12,372.2749328613281,375.5579733330181,365.4526417334001,369.4568235292296,125090800
2022-05-13,381.1752014160156,382.5605258590705,375.3776645184311,376.421414012587,104174400
2022-05-16,379.6286315917969,383.31020563192266,377.265984202447,379.5242711006799,78622400
2022-05-17,387.4377136230469,387.6749281280144,381.99124889833473,385.73924965956155,83029700
2022-05-18,371.81951904296875,383.14888700880624,370.5765172556166,382.86424116317255,117674500
2022-05-19,369.5422668457031,373.98294475283024,367.31244452339,368.7452295179755,98510700
2022-05-20,369.7035217285156,376.7250646538933,361.07840657695476,373.13838281901803,131432200
2022-05-23,376.6207580566406,377.38933077714205,370.41521816810126,372.739903066548,76414900
2022-05-24,373.7457580566406,374.9412996588242,367.170148938791,372.48376047613425,91448800
2022-05-25,377.0476989746094,379.02133983121746,371.84797566495524,372.24647980927637,91472900
2022-05-26,384.5816345214844,386.2231692896121,378.072482526249,378.2812324449887,82168300
2022-05-27,394.02276611328125,394.1366244354948,386.84940224535666,387.0486543092304,84768700
2022-05-31,391.8119812011719,395.1614492463279,389.0602984118207,392.4002686094712,95937000
2022-06-01,388.6427917480469,394.95269241980327,386.118825687974,393.9374362442217,86585800
2022-06-02,396.04388427734375,396.0913155981684,386.2231974480646,388.4814842908441,79609600
2022-06-03,389.5441589355469,392.86516182904495,388.5668363851628,391.30902085966204,71874300
2022-06-06,390.7302551269531,395.3037288108325,389.5536514825728,393.5673313620774,57508900
2022-06-07,394.4781799316406,394.93364215486133,386.7639604571099,387.2289205256619,59272400
2022-06-08,390.18939208984375,394.55414472787754,389.39235483614425,392.76078918941744,64350000
2022-06-09,380.90960693359375,390.6828340105669,380.90960693359375,388.40558030841174,86289800
2022-06-10,369.8647766113281,375.53895695216045,369.8173453017882,374.6849906825372,132893900
2022-06-13,355.8217468261719,362.28346743198733,354.2086766578207,360.42371387649325,170004900
2022-06-14,354.7494812011719,358.61133961615116,351.63722859868284,357.5770880302311,104011800
2022-06-15,359.80694580078125,364.26656078644334,353.0890153068255,358.0610216928037,125666800
2022-06-16,347.8988037109375,351.9694129173552,345.4602315344534,351.56141089908436,134473300
2022-06-17,348.6487121582031,352.0031382377941,345.1323288130653,348.3152005903648,111113900
2022-06-21,357.425537109375,358.8168459845613,354.3188884339103,354.3951412687327,76811900
2022-06-22,356.7774963378906,360.90378632423085,352.76552742803,353.1848307301624,90059400
2022-06-23,360.27484130859375,361.00860756659887,355.3480709955404,358.9216589541497,79292100
2022-06-24,371.7294006347656,371.738939509623,363.42915449401596,363.4577420366525,98050300
2022-06-27,370.30950927734375,372.94918935666453,369.213614685377,372.65377505140225,66009600
2022-06-28,362.7430114746094,374.6645107225344,362.62866130813416,371.87235419067196,86548900
2022-06-29,362.4475402832031,364.28673969645666,360.6178797429698,363.29568568796776,65676000
2022-06-30,359.5029602050781,362.75254644984545,355.0335903944629,358.5404645110338,112508300
2022-07-01,363.3052062988281,363.74358732379653,356.21520605993095,358.8453758820179,74839700
2022-07-05,363.9913330078125,364.01041075424905,355.35754763192216,358.19736906756344,81438000
2022-07-06,365.2206726074219,367.7174146268019,361.7423863037376,364.1342879585382,70426200
2022-07-07,370.69061279296875,371.4910929211307,365.2396993738306,367.0026750631787,64525900
2022-07-08,370.38580322265625,372.2631296416531,367.5173933988139,369.05164018146684,72397800
2022-07-11,366.1545715332031,368.6703621550962,365.45890265708556,367.69835676876295,58366900
2022-07-12,362.9145202636719,367.9937962223962,361.16108326606883,365.6018653816874,62219200
2022-07-13,361.0086364746094,363.9532987804005,357.0348226323127,357.4541259795869,84224600
2022-07-14,360.1319580078125,361.2183137887282,353.58514853179514,356.0342257471146,89704800
2022-07-15,367.0122375488281,367.1265877056468,362.63816955892236,364.5535928494989,79060400
2022-07-18,363.98187255859375,370.7859691967166,362.7525501059406,370.1093779909023,63203600
2022-07-19,373.8162841796875,374.3880639700949,367.25996703972453,367.9174803544756,78506000
2022-07-20,376.1987609863281,377.61868645262103,372.63471171351443,374.00697188868077,71843800
2022-07-21,380.0296630859375,380.0772992947523,373.20648868060636,375.61746830171614,64903900
2022-07-22,376.503662109375,381.35420826114387,374.2737469034611,380.15350258530145,72197300
2022-07-25,376.96112060546875,377.8187758914489,374.71212748110185,377.1326458462782,53631500
2022-07-26,372.50128173828125,375.5221383804845,371.6055000576572,375.3124867300845,52946400
2022-07-27,382.1737976074219,383.9272346038622,375.51260989744463,375.8080241745554,82342100
2022-07-28,386.9671936035156,387.66283348896036,379.41976258385523,382.9838409651642,73966600
2022-07-29,392.60858154296875,393.599664552976,387.63414691229497,388.4060394341299,87003700
2022-08-01,391.446044921875,393.9618647731453,389.18754201289954,389.90225959583773,69997500
2022-08-02,388.86358642578125,393.5711957915866,387.6819291877356,389.8737184031951,63435400
2022-08-03,394.9530029296875,396.1251213163918,390.7123330479774,390.99820848816455,67820600
2022-08-04,394.6861267089844,395.562830670343,393.0375009919587,394.87670061792033,45656600
2022-08-05,394.01910400390625,394.66710773827515,390.33116532861703,390.3883404180062,56814900
